factp_id,time_id,match_id,player_id,club_id,country_id,apperances,goal_scored,goal_assist,total_shots,shots_on_target,fouls_made,goals_saved,goals_conceded,total_penalty,successful_penalty,salary
FP09833,T005,M01,P0136,CL25,NA,8,4,1,51,38,4,20,28,3,3,16000
FP09834,T006,M01,P0136,CL25,NA,8,6,8,63,34,6,15,19,2,2,16000
FP09835,T007,M01,P0136,CL25,NA,8,7,6,50,47,5,27,12,4,4,16000
FP09836,T008,M01,P0136,CL25,NA,8,5,6,78,35,9,17,16,5,5,16000
FP09837,T009,M01,P0136,CL25,NA,8,1,5,74,50,3,13,17,1,1,16000
FP09838,T010,M01,P0136,CL25,NA,8,0,1,77,49,8,25,25,4,2,16000
FP09839,T011,M01,P0136,CL25,NA,8,6,7,62,30,5,30,11,7,5,16000
FP09840,T012,M01,P0136,CL25,NA,8,1,7,75,38,5,24,15,6,4,16000
FP09841,T013,M01,P0136,CL13,NA,8,13,4,68,47,4,27,14,10,3,18143.01
FP09842,T014,M01,P0136,CL13,NA,8,18,7,67,30,9,18,22,10,5,18143.01
FP09843,T015,M01,P0136,CL13,NA,8,5,1,67,44,3,30,16,4,1,18143.01
FP09844,T016,M01,P0136,CL13,NA,8,5,7,62,30,2,29,10,2,1,18143.01
FP09845,T017,M01,P0136,CL13,NA,8,9,2,64,33,0,30,12,6,1,18143.01
FP09846,T018,M01,P0136,CL13,NA,8,6,2,79,35,0,19,27,3,1,18143.01
FP09847,T019,M01,P0136,CL13,NA,8,9,2,54,44,7,22,27,6,4,18143.01
FP09848,T020,M01,P0136,CL13,NA,8,6,6,53,34,10,21,24,5,2,18143.01
FP09849,T021,M01,P0136,CL13,NA,8,9,2,73,34,5,25,10,5,1,18143.01
FP09850,T022,M01,P0136,CL13,NA,8,12,3,57,36,0,24,21,10,8,18143.01
FP09851,T023,M01,P0136,CL13,NA,8,6,3,73,47,9,11,12,4,3,18143.01
FP09852,T024,M01,P0136,CL13,NA,8,8,5,66,40,1,27,28,5,4,18143.01
FP09853,T025,M01,P0136,CL07,NA,8,7,4,50,39,10,10,24,5,3,18143.01
FP09854,T026,M01,P0136,CL07,NA,8,5,8,78,44,5,14,16,1,1,18143.01
FP09855,T027,M01,P0136,CL07,NA,8,8,4,73,48,8,24,21,10,4,18143.01
FP09856,T028,M01,P0136,CL07,NA,8,7,5,67,33,7,28,17,4,3,18143.01
FP09857,T029,M01,P0136,CL07,NA,8,5,8,62,34,10,20,12,1,1,18143.01
FP09858,T030,M01,P0136,CL07,NA,8,10,8,72,32,4,29,20,10,6,18143.01
FP09859,T031,M01,P0136,CL07,NA,8,9,3,70,44,6,29,21,5,5,18143.01
FP09860,T032,M01,P0136,CL07,NA,8,5,5,78,33,7,16,23,3,1,18143.01
FP09861,T033,M01,P0136,CL07,NA,8,6,4,77,49,3,19,19,5,2,18143.01
FP09862,T034,M01,P0136,CL07,NA,8,6,4,57,35,8,21,30,3,2,18143.01
FP09863,T035,M01,P0136,CL07,NA,8,4,8,63,30,8,10,12,4,0,18143.01
FP09864,T036,M01,P0136,CL07,NA,8,4,2,80,48,6,12,13,4,0,18143.01
FP09865,T001,M02,P0137,NA,CO06,8,8,8,77,31,15,27,29,2,1,15227.03
FP09866,T002,M02,P0137,NA,CO06,8,8,5,71,33,8,20,17,3,1,15227.03
FP09867,T003,M02,P0137,NA,CO06,8,7,8,76,47,12,11,21,0,0,15227.03
FP09868,T004,M02,P0137,NA,CO06,8,7,4,63,35,9,17,23,0,0,15227.03
FP09869,T005,M02,P0137,NA,CO06,8,7,1,67,35,5,22,16,0,0,15227.03
FP09870,T006,M02,P0137,NA,CO06,8,7,7,79,45,11,17,13,0,0,15227.03
FP09871,T007,M02,P0137,NA,CO06,8,7,5,55,37,10,13,13,0,0,15227.03
FP09872,T008,M02,P0137,NA,CO06,8,7,3,51,35,8,11,27,0,0,15227.03
FP09873,T009,M02,P0137,NA,CO06,8,7,4,64,37,10,12,30,0,0,15227.03
FP09874,T010,M02,P0137,NA,CO06,8,7,6,50,49,12,24,22,0,0,15227.03
FP09875,T011,M02,P0137,NA,CO06,8,7,2,66,31,23,30,13,0,0,15227.03
FP09876,T012,M02,P0137,NA,CO06,8,7,7,54,39,11,18,25,0,0,15227.03
FP09877,T013,M02,P0137,NA,CO06,8,8,3,70,40,5,28,12,2,0,15500
FP09878,T014,M02,P0137,NA,CO06,8,9,4,63,39,2,15,22,3,2,15500
FP09879,T015,M02,P0137,NA,CO06,8,4,4,62,41,2,13,17,3,2,15500
FP09880,T016,M02,P0137,NA,CO06,8,4,8,58,44,2,20,16,3,2,15500
FP09881,T017,M02,P0137,NA,CO06,8,3,3,72,33,9,20,20,4,1,15500
FP09882,T018,M02,P0137,NA,CO06,8,2,3,59,34,4,27,20,3,0,15500
FP09883,T019,M02,P0137,NA,CO06,8,6,3,57,33,10,20,13,5,4,15500
FP09884,T020,M02,P0137,NA,CO06,8,2,4,74,49,5,27,23,1,0,15500
FP09885,T021,M02,P0137,NA,CO06,8,3,5,69,34,8,19,15,3,1,15500
FP09886,T022,M02,P0137,NA,CO06,8,2,7,79,40,9,28,13,2,0,15500
FP09887,T023,M02,P0137,NA,CO06,8,6,5,80,33,7,21,16,5,4,15500
FP09888,T024,M02,P0137,NA,CO06,8,2,8,63,50,7,11,13,1,0,15500
FP09889,T025,M02,P0137,NA,CO06,8,6,6,62,39,8,23,23,7,4,14000.03
FP09890,T026,M02,P0137,NA,CO06,8,6,2,60,40,1,17,16,9,4,14000.03
FP09891,T027,M02,P0137,NA,CO06,8,6,2,80,34,7,24,12,4,4,14000.03
FP09892,T028,M02,P0137,NA,CO06,8,7,2,73,47,2,29,20,9,5,14000.03
FP09893,T029,M02,P0137,NA,CO06,8,2,2,64,50,5,26,29,2,0,14000.03
FP09894,T030,M02,P0137,NA,CO06,8,5,2,79,38,8,28,24,7,3,14000.03
FP09895,T031,M02,P0137,NA,CO06,8,2,3,67,32,6,23,29,2,0,14000.03
FP09896,T032,M02,P0137,NA,CO06,8,6,7,51,33,3,24,20,7,4,14000.03
FP09897,T033,M02,P0137,NA,CO06,8,5,3,60,34,6,20,21,10,3,14000.03
FP09898,T034,M02,P0137,NA,CO06,8,4,6,68,37,1,28,21,5,2,14000.03
FP09899,T035,M02,P0137,NA,CO06,8,4,1,52,37,5,29,16,7,2,14000.03
FP09900,T036,M02,P0137,NA,CO06,8,5,1,65,34,0,30,19,10,3,14000.03
FP09901,T001,M01,P0137,CL03,NA,8,4,3,53,38,1,26,17,4,4,15500
FP09902,T002,M01,P0137,CL03,NA,8,8,2,64,38,2,24,15,5,5,15500
FP09903,T003,M01,P0137,CL03,NA,8,1,2,72,32,9,28,21,2,2,15500
FP09904,T004,M01,P0137,CL03,NA,8,8,6,79,35,8,16,22,2,1,15500
FP09905,T005,M01,P0137,CL03,NA,8,4,8,54,35,1,24,13,4,4,15500
FP09906,T006,M01,P0137,CL03,NA,8,1,8,50,45,7,27,12,3,3,15500
FP09907,T007,M01,P0137,CL03,NA,8,1,8,68,35,6,23,28,3,3,15500
FP09908,T008,M01,P0137,CL03,NA,8,5,7,72,50,10,24,11,0,0,15500
FP09909,T009,M01,P0137,CL03,NA,8,0,7,78,40,0,22,15,4,4,15500
FP09910,T010,M01,P0137,CL03,NA,8,4,3,66,36,4,17,18,3,0,15500
FP09911,T011,M01,P0137,CL03,NA,8,4,3,63,48,6,28,26,5,5,15500
FP09912,T012,M01,P0137,CL03,NA,8,4,6,72,34,1,11,21,4,4,15500
FP09913,T013,M01,P0137,CL03,NA,8,5,2,50,47,3,16,19,2,1,14000.03
FP09914,T014,M01,P0137,CL03,NA,8,17,6,70,40,10,20,24,5,1,14000.03
FP09915,T015,M01,P0137,CL03,NA,8,9,1,52,49,3,18,17,8,4,14000.03
FP09916,T016,M01,P0137,CL03,NA,8,6,8,66,40,3,20,13,2,2,14000.03
FP09917,T017,M01,P0137,CL03,NA,8,8,5,70,43,9,18,20,6,2,14000.03
FP09918,T018,M01,P0137,CL03,NA,8,7,5,80,49,7,16,10,3,1,14000.03
FP09919,T019,M01,P0137,CL03,NA,8,9,1,59,40,4,22,25,6,4,14000.03
FP09920,T020,M01,P0137,CL03,NA,8,10,7,71,47,5,27,21,8,5,14000.03
FP09921,T021,M01,P0137,CL03,NA,8,8,6,69,31,3,28,30,6,5,14000.03
FP09922,T022,M01,P0137,CL03,NA,8,9,6,73,41,4,22,18,4,2,14000.03
FP09923,T023,M01,P0137,CL03,NA,8,6,8,78,46,7,24,21,3,3,14000.03
FP09924,T024,M01,P0137,CL03,NA,8,9,5,80,48,4,22,30,6,5,14000.03
FP09925,T025,M01,P0137,CL28,NA,8,9,7,62,44,5,29,19,9,5,15227.03
FP09926,T026,M01,P0137,CL28,NA,8,6,4,61,38,0,14,22,8,2,15227.03
FP09927,T027,M01,P0137,CL28,NA,8,8,7,60,43,4,16,30,8,4,15227.03
FP09928,T028,M01,P0137,CL28,NA,8,8,2,62,31,3,20,14,7,4,15227.03
FP09929,T029,M01,P0137,CL28,NA,8,13,6,70,46,2,24,14,10,9,15227.03
FP09930,T030,M01,P0137,CL28,NA,8,10,8,67,44,8,26,15,8,6,15227.03
FP09931,T031,M01,P0137,CL28,NA,8,6,2,59,49,0,21,27,5,2,15227.03
FP09932,T032,M01,P0137,CL28,NA,8,6,1,54,34,2,15,26,7,2,15227.03
FP09933,T033,M01,P0137,CL28,NA,8,4,7,66,42,0,17,13,3,0,15227.03
FP09934,T034,M01,P0137,CL28,NA,8,7,8,77,34,10,18,15,7,3,15227.03
FP09935,T035,M01,P0137,CL28,NA,8,9,6,55,50,5,28,16,6,5,15227.03
FP09936,T036,M01,P0137,CL28,NA,8,7,3,56,39,2,20,17,4,3,15227.03
FP09937,T001,M02,P0138,NA,CO04,8,7,6,58,36,12,24,15,0,0,9460.48
FP09938,T002,M02,P0138,NA,CO04,8,7,3,80,46,10,29,12,0,0,9460.48
FP09939,T003,M02,P0138,NA,CO04,8,7,1,60,48,6,30,15,0,0,9460.48
FP09940,T004,M02,P0138,NA,CO04,8,7,7,56,31,9,13,21,0,0,9460.48
FP09941,T005,M02,P0138,NA,CO04,8,7,3,50,44,14,27,27,0,0,9460.48
FP09942,T006,M02,P0138,NA,CO04,8,7,3,72,31,8,27,24,0,0,9460.48
FP09943,T007,M02,P0138,NA,CO04,8,7,6,61,49,7,22,19,0,0,9460.48
FP09944,T008,M02,P0138,NA,CO04,8,7,3,53,31,10,18,19,0,0,9460.48
FP09945,T009,M02,P0138,NA,CO04,8,7,1,56,38,13,10,25,0,0,9460.48
FP09946,T010,M02,P0138,NA,CO04,8,7,2,55,31,9,22,12,0,0,9460.48
FP09947,T011,M02,P0138,NA,CO04,8,7,7,71,48,10,20,30,0,0,9460.48
FP09948,T012,M02,P0138,NA,CO04,8,8,5,75,34,11,16,30,1,1,9460.48
FP09949,T013,M02,P0138,NA,CO04,8,7,3,51,44,1,29,16,3,2,10000
FP09950,T014,M02,P0138,NA,CO04,8,4,6,56,37,10,12,21,3,2,10000
FP09951,T015,M02,P0138,NA,CO04,8,3,5,50,35,5,10,23,3,1,10000
FP09952,T016,M02,P0138,NA,CO04,8,4,8,74,30,3,10,29,4,2,10000
FP09953,T017,M02,P0138,NA,CO04,8,5,5,65,36,1,18,14,5,3,10000
FP09954,T018,M02,P0138,NA,CO04,8,2,8,58,39,7,25,15,3,0,10000
FP09955,T019,M02,P0138,NA,CO04,8,2,4,66,33,10,23,29,2,0,10000
FP09956,T020,M02,P0138,NA,CO04,8,3,6,79,41,2,14,10,4,1,10000
FP09957,T021,M02,P0138,NA,CO04,8,5,6,77,49,5,30,21,4,3,10000
FP09958,T022,M02,P0138,NA,CO04,8,4,2,64,33,1,17,15,3,2,10000
FP09959,T023,M02,P0138,NA,CO04,8,6,7,55,30,9,10,16,5,4,10000
FP09960,T024,M02,P0138,NA,CO04,8,2,1,55,49,8,28,23,2,0,10000
FP09961,T025,M02,P0138,NA,CO04,8,6,6,56,32,5,22,29,8,4,10060.48
FP09962,T026,M02,P0138,NA,CO04,8,6,5,58,38,7,26,29,10,4,10060.48
FP09963,T027,M02,P0138,NA,CO04,8,4,3,67,43,5,12,15,2,2,10060.48
FP09964,T028,M02,P0138,NA,CO04,8,2,4,60,35,6,24,23,2,0,10060.48
FP09965,T029,M02,P0138,NA,CO04,8,4,4,55,38,1,12,11,5,2,10060.48
FP09966,T030,M02,P0138,NA,CO04,8,3,4,61,31,4,17,28,8,1,10060.48
FP09967,T031,M02,P0138,NA,CO04,8,3,2,55,50,4,26,29,8,1,10060.48
FP09968,T032,M02,P0138,NA,CO04,8,2,7,56,45,6,25,22,4,0,10060.48
FP09969,T033,M02,P0138,NA,CO04,8,2,1,59,34,9,26,13,2,0,10060.48
FP09970,T034,M02,P0138,NA,CO04,8,7,3,59,33,8,15,20,5,5,10060.48
FP09971,T035,M02,P0138,NA,CO04,8,5,5,68,35,10,17,22,3,3,10060.48
FP09972,T036,M02,P0138,NA,CO04,8,3,8,78,38,7,17,26,1,1,10060.48
FP09973,T001,M01,P0138,CL04,NA,8,0,7,80,45,4,12,15,4,4,10000
FP09974,T002,M01,P0138,CL04,NA,8,1,1,51,39,10,25,28,5,2,10000
FP09975,T003,M01,P0138,CL04,NA,8,8,8,66,31,7,27,23,3,3,10000
FP09976,T004,M01,P0138,CL04,NA,8,3,5,57,50,4,26,24,5,5,10000
FP09977,T005,M01,P0138,CL04,NA,8,8,4,51,31,8,20,24,2,2,10000
FP09978,T006,M01,P0138,CL04,NA,8,7,7,54,47,2,20,21,0,0,10000
FP09979,T007,M01,P0138,CL04,NA,8,3,6,74,39,5,25,10,7,4,10000
FP09980,T008,M01,P0138,CL04,NA,8,6,1,71,34,0,12,15,0,0,10000
FP09981,T009,M01,P0138,CL04,NA,8,0,1,51,44,0,23,18,6,6,10000
FP09982,T010,M01,P0138,CL04,NA,8,8,5,79,47,5,20,12,1,0,10000
FP09983,T011,M01,P0138,CL04,NA,8,8,5,67,48,7,16,15,10,10,10000
FP09984,T012,M01,P0138,CL04,NA,8,6,5,51,34,1,28,29,1,1,10000
FP09985,T013,M01,P0138,CL04,NA,8,12,3,58,33,5,17,28,10,2,10060.48
FP09986,T014,M01,P0138,CL04,NA,8,7,2,66,46,8,28,27,5,2,10060.48
FP09987,T015,M01,P0138,CL04,NA,8,11,1,57,32,4,16,17,9,5,10060.48
FP09988,T016,M01,P0138,CL04,NA,8,8,1,79,30,0,18,13,3,0,10060.48
FP09989,T017,M01,P0138,CL04,NA,8,8,2,60,31,6,20,18,5,4,10060.48
FP09990,T018,M01,P0138,CL04,NA,8,12,4,59,45,6,17,13,10,9,10060.48
FP09991,T019,M01,P0138,CL04,NA,8,12,7,59,39,6,23,16,10,4,10060.48
FP09992,T020,M01,P0138,CL04,NA,8,11,2,62,31,6,20,21,10,9,10060.48
FP09993,T021,M01,P0138,CL04,NA,8,8,1,60,47,7,29,10,2,1,10060.48
FP09994,T022,M01,P0138,CL04,NA,8,10,4,69,41,9,18,13,7,1,10060.48
FP09995,T023,M01,P0138,CL04,NA,8,12,7,70,35,2,10,22,9,3,10060.48
FP09996,T024,M01,P0138,CL04,NA,8,5,3,65,50,1,28,26,2,2,10060.48
FP09997,T025,M01,P0138,CL16,NA,8,6,2,54,41,8,17,30,5,2,9460.48
FP09998,T026,M01,P0138,CL16,NA,8,4,5,68,35,2,12,20,1,0,9460.48
FP09999,T027,M01,P0138,CL16,NA,8,6,8,70,36,8,21,12,5,2,9460.48
FP10000,T028,M01,P0138,CL16,NA,8,7,1,80,45,5,18,30,4,3,9460.48
FP10001,T029,M01,P0138,CL16,NA,8,9,1,52,39,1,21,25,8,5,9460.48
FP10002,T030,M01,P0138,CL16,NA,8,6,4,67,43,5,22,26,6,2,9460.48
FP10003,T031,M01,P0138,CL16,NA,8,9,4,50,43,4,10,20,8,5,9460.48
FP10004,T032,M01,P0138,CL16,NA,8,5,7,59,36,7,29,29,4,1,9460.48
FP10005,T033,M01,P0138,CL16,NA,8,6,2,59,41,7,16,22,7,2,9460.48
FP10006,T034,M01,P0138,CL16,NA,8,8,8,76,35,10,26,11,9,4,9460.48
FP10007,T035,M01,P0138,CL16,NA,8,6,8,70,31,10,25,24,6,2,9460.48
FP10008,T036,M01,P0138,CL16,NA,8,7,8,63,49,1,12,20,10,3,9460.48
FP10009,T001,M02,P0139,NA,CO02,8,7,5,73,45,6,11,29,0,0,19752.51
FP10010,T002,M02,P0139,NA,CO02,8,7,2,50,42,5,16,10,0,0,19752.51
FP10011,T003,M02,P0139,NA,CO02,8,7,7,62,35,10,14,13,0,0,19752.51
FP10012,T004,M02,P0139,NA,CO02,8,10,6,52,34,10,12,18,3,3,19752.51
FP10013,T005,M02,P0139,NA,CO02,8,7,4,59,50,12,24,17,0,0,19752.51
FP10014,T006,M02,P0139,NA,CO02,8,7,7,58,40,9,12,30,0,0,19752.51
FP10015,T007,M02,P0139,NA,CO02,8,7,6,56,37,8,26,27,0,0,19752.51
FP10016,T008,M02,P0139,NA,CO02,8,7,4,73,35,9,27,30,0,0,19752.51
FP10017,T009,M02,P0139,NA,CO02,8,7,8,63,46,9,22,30,0,0,19752.51
FP10018,T010,M02,P0139,NA,CO02,8,10,8,61,43,12,26,26,5,3,19752.51
FP10019,T011,M02,P0139,NA,CO02,8,7,2,80,35,23,30,25,0,0,19752.51
FP10020,T012,M02,P0139,NA,CO02,8,7,4,59,33,5,14,28,0,0,19752.51
FP10021,T013,M02,P0139,NA,CO02,8,6,6,52,32,10,23,29,5,2,15000
FP10022,T014,M02,P0139,NA,CO02,8,6,1,76,36,0,21,27,1,0,15000
FP10023,T015,M02,P0139,NA,CO02,8,6,5,63,31,8,18,30,5,4,15000
FP10024,T016,M02,P0139,NA,CO02,8,5,4,51,30,9,17,15,4,3,15000
FP10025,T017,M02,P0139,NA,CO02,8,4,5,51,50,4,18,17,4,2,15000
FP10026,T018,M02,P0139,NA,CO02,8,4,6,51,34,5,30,22,3,2,15000
FP10027,T019,M02,P0139,NA,CO02,8,3,8,63,49,8,16,15,2,1,15000
FP10028,T020,M02,P0139,NA,CO02,8,2,8,58,42,6,26,29,1,0,15000
FP10029,T021,M02,P0139,NA,CO02,8,5,7,74,42,10,23,20,4,3,15000
FP10030,T022,M02,P0139,NA,CO02,8,3,4,61,35,5,19,22,3,1,15000
FP10031,T023,M02,P0139,NA,CO02,8,4,3,64,48,2,23,12,4,2,15000
FP10032,T024,M02,P0139,NA,CO02,8,5,1,74,39,5,28,21,5,3,15000
FP10033,T025,M02,P0139,NA,CO02,8,5,5,78,43,8,23,20,7,3,15752.51
FP10034,T026,M02,P0139,NA,CO02,8,4,1,77,36,7,17,12,7,2,15752.51
FP10035,T027,M02,P0139,NA,CO02,8,4,4,54,31,6,19,28,2,2,15752.51
FP10036,T028,M02,P0139,NA,CO02,8,2,5,61,37,5,24,19,2,0,15752.51
FP10037,T029,M02,P0139,NA,CO02,8,4,5,63,32,9,30,29,5,2,15752.51
FP10038,T030,M02,P0139,NA,CO02,8,4,1,67,48,9,21,24,5,2,15752.51
FP10039,T031,M02,P0139,NA,CO02,8,4,3,77,39,9,12,12,3,2,15752.51
FP10040,T032,M02,P0139,NA,CO02,8,5,8,53,37,4,14,10,9,3,15752.51
FP10041,T033,M02,P0139,NA,CO02,8,9,4,72,45,4,19,18,9,7,15752.51
FP10042,T034,M02,P0139,NA,CO02,8,2,5,78,40,5,17,10,2,0,15752.51
FP10043,T035,M02,P0139,NA,CO02,8,6,5,76,33,3,15,16,6,4,15752.51
FP10044,T036,M02,P0139,NA,CO02,8,5,1,51,47,5,23,24,4,3,15752.51
FP10045,T001,M01,P0139,CL17,NA,8,0,1,51,49,3,19,23,1,1,15000
FP10046,T002,M01,P0139,CL17,NA,8,4,4,54,42,1,13,14,1,1,15000
FP10047,T003,M01,P0139,CL17,NA,8,6,6,62,31,5,29,20,0,0,15000
FP10048,T004,M01,P0139,CL17,NA,8,1,7,65,35,0,26,10,3,3,15000
FP10049,T005,M01,P0139,CL17,NA,8,1,5,57,46,10,27,23,5,5,15000
FP10050,T006,M01,P0139,CL17,NA,8,4,3,53,47,4,28,29,4,2,15000
FP10051,T007,M01,P0139,CL17,NA,8,6,4,61,45,5,19,26,9,7,15000
FP10052,T008,M01,P0139,CL17,NA,8,6,6,51,46,7,15,13,0,0,15000
FP10053,T009,M01,P0139,CL17,NA,8,1,1,71,39,8,24,29,1,0,15000
FP10054,T010,M01,P0139,CL17,NA,8,5,7,55,39,5,18,18,7,7,15000
FP10055,T011,M01,P0139,CL17,NA,8,7,1,60,50,2,22,10,9,5,15000
FP10056,T012,M01,P0139,CL17,NA,8,2,2,58,39,3,16,18,0,0,15000
FP10057,T013,M01,P0139,CL16,NA,8,9,7,75,47,3,12,11,7,1,15752.51
FP10058,T014,M01,P0139,CL16,NA,8,9,2,51,44,4,23,16,6,2,15752.51
FP10059,T015,M01,P0139,CL16,NA,8,11,1,71,46,2,14,15,10,9,15752.51
FP10060,T016,M01,P0139,CL16,NA,8,9,4,79,38,4,21,30,8,7,15752.51
FP10061,T017,M01,P0139,CL16,NA,8,11,1,68,36,6,13,10,9,8,15752.51
FP10062,T018,M01,P0139,CL16,NA,8,12,5,74,40,6,28,25,6,5,15752.51
FP10063,T019,M01,P0139,CL16,NA,8,10,7,74,35,8,12,13,8,3,15752.51
FP10064,T020,M01,P0139,CL16,NA,8,4,1,65,39,4,27,21,3,1,15752.51
FP10065,T021,M01,P0139,CL16,NA,8,9,1,78,32,2,19,21,8,3,15752.51
FP10066,T022,M01,P0139,CL16,NA,8,8,1,79,49,10,19,26,2,1,15752.51
FP10067,T023,M01,P0139,CL16,NA,8,6,7,77,33,3,15,17,4,1,15752.51
FP10068,T024,M01,P0139,CL16,NA,8,11,3,59,50,0,18,16,8,1,15752.51
FP10069,T025,M01,P0139,CL06,NA,8,5,5,64,34,2,25,10,6,1,19752.51
FP10070,T026,M01,P0139,CL06,NA,8,10,2,58,42,9,25,17,10,6,19752.51
FP10071,T027,M01,P0139,CL06,NA,8,5,5,78,36,8,25,18,2,1,19752.51
FP10072,T028,M01,P0139,CL06,NA,8,9,1,69,31,3,18,27,10,5,19752.51
FP10073,T029,M01,P0139,CL06,NA,8,7,2,56,30,2,24,28,5,3,19752.51
FP10074,T030,M01,P0139,CL06,NA,8,7,8,53,46,9,27,14,4,3,19752.51
FP10075,T031,M01,P0139,CL06,NA,8,5,2,64,40,7,27,27,8,1,19752.51
FP10076,T032,M01,P0139,CL06,NA,8,7,4,54,30,9,22,21,10,3,19752.51
FP10077,T033,M01,P0139,CL06,NA,8,6,7,57,32,10,28,14,8,2,19752.51
FP10078,T034,M01,P0139,CL06,NA,8,10,6,58,47,5,19,27,10,6,19752.51
FP10079,T035,M01,P0139,CL06,NA,8,4,2,54,48,8,24,16,2,0,19752.51
FP10080,T036,M01,P0139,CL06,NA,8,4,1,68,40,0,30,16,2,0,19752.51
FP10081,T001,M02,P0140,NA,CO09,8,7,7,74,34,7,14,28,0,0,`
FP10082,T002,M02,P0140,NA,CO09,8,7,5,77,43,4,20,18,0,0,13695.38
FP10083,T003,M02,P0140,NA,CO09,8,7,4,67,37,11,19,16,0,0,13695.38
FP10084,T004,M02,P0140,NA,CO09,8,7,8,66,49,13,29,16,0,0,13695.38
FP10085,T005,M02,P0140,NA,CO09,8,7,8,79,33,14,12,26,0,0,13695.38
FP10086,T006,M02,P0140,NA,CO09,8,9,6,57,46,9,23,21,3,2,13695.38
FP10087,T007,M02,P0140,NA,CO09,8,7,6,61,45,4,20,30,0,0,13695.38
FP10088,T008,M02,P0140,NA,CO09,8,7,3,76,36,13,14,24,0,0,13695.38
FP10089,T009,M02,P0140,NA,CO09,8,9,7,74,43,10,22,21,3,2,13695.38
FP10090,T010,M02,P0140,NA,CO09,8,7,8,69,33,13,19,14,0,0,13695.38
FP10091,T011,M02,P0140,NA,CO09,8,7,1,60,43,12,19,27,0,0,13695.38
FP10092,T012,M02,P0140,NA,CO09,8,7,2,72,33,10,23,27,0,0,13695.38
FP10093,T013,M02,P0140,NA,CO09,8,5,7,72,41,9,14,10,3,1,12000
FP10094,T014,M02,P0140,NA,CO09,8,6,8,65,41,3,16,16,4,3,12000
FP10095,T015,M02,P0140,NA,CO09,8,3,6,53,33,4,20,15,2,1,12000
FP10096,T016,M02,P0140,NA,CO09,8,2,4,54,48,4,24,25,1,0,12000
FP10097,T017,M02,P0140,NA,CO09,8,3,6,68,31,6,26,25,3,1,12000
FP10098,T018,M02,P0140,NA,CO09,8,5,6,72,40,7,12,23,4,3,12000
FP10099,T019,M02,P0140,NA,CO09,8,6,6,58,33,8,13,13,5,4,12000
FP10100,T020,M02,P0140,NA,CO09,8,3,4,80,40,8,20,28,4,1,12000
FP10101,T021,M02,P0140,NA,CO09,8,2,3,70,46,0,11,14,1,0,12000
FP10102,T022,M02,P0140,NA,CO09,8,3,8,74,42,2,18,20,3,1,12000
FP10103,T023,M02,P0140,NA,CO09,8,2,2,54,43,6,18,28,3,0,12000
FP10104,T024,M02,P0140,NA,CO09,8,3,1,56,41,0,30,15,3,1,12000
FP10105,T025,M02,P0140,NA,CO09,8,6,5,61,36,8,15,21,7,4,11695.38
FP10106,T026,M02,P0140,NA,CO09,8,6,6,50,31,10,19,28,7,4,11695.38
FP10107,T027,M02,P0140,NA,CO09,8,6,1,51,39,3,26,29,5,4,11695.38
FP10108,T028,M02,P0140,NA,CO09,8,3,5,57,48,1,10,25,1,1,11695.38
FP10109,T029,M02,P0140,NA,CO09,8,5,4,76,39,1,17,27,7,3,11695.38
FP10110,T030,M02,P0140,NA,CO09,8,3,2,74,49,0,13,16,6,1,11695.38
FP10111,T031,M02,P0140,NA,CO09,8,5,4,74,40,10,11,11,4,3,11695.38
FP10112,T032,M02,P0140,NA,CO09,8,5,6,59,37,0,22,10,9,3,11695.38
FP10113,T033,M02,P0140,NA,CO09,8,2,8,77,35,2,25,24,3,0,11695.38
FP10114,T034,M02,P0140,NA,CO09,8,5,3,79,34,2,14,12,5,3,11695.38
FP10115,T035,M02,P0140,NA,CO09,8,7,6,80,34,2,14,12,10,5,11695.38
FP10116,T036,M02,P0140,NA,CO09,8,4,4,60,38,4,28,10,3,2,11695.38
FP10117,T001,M01,P0140,CL26,NA,8,7,3,70,40,7,19,21,5,5,12000
FP10118,T002,M01,P0140,CL26,NA,8,1,5,76,44,8,27,26,4,4,12000
FP10119,T003,M01,P0140,CL26,NA,8,5,4,52,45,7,22,11,4,4,12000
FP10120,T004,M01,P0140,CL26,NA,8,7,2,78,37,3,18,28,5,4,12000
FP10121,T005,M01,P0140,CL26,NA,8,1,2,59,45,1,16,13,6,2,12000
FP10122,T006,M01,P0140,CL26,NA,8,8,5,67,40,9,21,18,1,1,12000
FP10123,T007,M01,P0140,CL26,NA,8,1,6,69,41,8,29,30,1,1,12000
FP10124,T008,M01,P0140,CL26,NA,8,5,7,64,48,2,26,28,0,0,12000
FP10125,T009,M01,P0140,CL26,NA,8,4,6,74,44,9,10,28,1,0,12000
FP10126,T010,M01,P0140,CL26,NA,8,6,1,73,43,4,27,28,6,2,12000
FP10127,T011,M01,P0140,CL26,NA,8,3,5,59,35,3,17,29,7,6,12000
FP10128,T012,M01,P0140,CL26,NA,8,0,4,68,35,9,19,12,5,4,12000
FP10129,T013,M01,P0140,CL26,NA,8,15,7,50,37,1,28,27,8,4,11695.38
FP10130,T014,M01,P0140,CL26,NA,8,8,2,75,30,1,17,27,3,2,11695.38
FP10131,T015,M01,P0140,CL26,NA,8,8,5,67,37,1,24,27,5,2,11695.38
FP10132,T016,M01,P0140,CL26,NA,8,9,5,69,31,9,25,24,8,7,11695.38
